1,1,0.0055248618784530384,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
19,1,0.10497237569060773,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
19,2,0.10497237569060773,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
20,1,0.11049723756906077,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
20,2,0.11049723756906077,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
21,1,0.11602209944751381,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
21,2,0.11602209944751381,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
22,1,0.12154696132596685,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
22,2,0.12154696132596685,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
23,1,0.1270718232044199,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
23,2,0.1270718232044199,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
24,1,0.13259668508287292,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
24,2,0.13259668508287292,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
25,1,0.13812154696132597,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
25,2,0.13812154696132597,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
26,1,0.143646408839779,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
26,2,0.143646408839779,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
27,1,0.14917127071823205,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
27,2,0.14917127071823205,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
28,1,0.15469613259668508,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
28,2,0.15469613259668508,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
29,1,0.16022099447513813,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
29,2,0.16022099447513813,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
30,1,0.16574585635359115,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
30,2,0.16574585635359115,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
31,1,0.1712707182320442,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
31,2,0.1712707182320442,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
32,1,0.17679558011049723,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
32,2,0.17679558011049723,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
33,1,0.18232044198895028,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
33,2,0.18232044198895028,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
34,1,0.1878453038674033,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
34,2,0.1878453038674033,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
35,1,0.19337016574585636,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
35,2,0.19337016574585636,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
36,1,0.19889502762430938,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
36,2,0.19889502762430938,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
37,1,0.20441988950276244,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
37,2,0.20441988950276244,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
38,1,0.20994475138121546,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
38,2,0.20994475138121546,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
39,1,0.2154696132596685,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
39,2,0.2154696132596685,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
40,1,0.22099447513812154,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
40,2,0.22099447513812154,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
41,1,0.2265193370165746,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
41,2,0.2265193370165746,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
42,1,0.23204419889502761,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
42,2,0.23204419889502761,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
43,1,0.23756906077348067,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
43,2,0.23756906077348067,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
44,1,0.2430939226519337,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
44,2,0.2430939226519337,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
45,1,0.24861878453038674,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
45,2,0.24861878453038674,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
46,1,0.2541436464088398,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
46,2,0.2541436464088398,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
47,1,0.2596685082872928,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
47,2,0.2596685082872928,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
48,1,0.26519337016574585,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
48,2,0.26519337016574585,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
49,1,0.27071823204419887,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
49,2,0.27071823204419887,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
50,1,0.27624309392265195,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
50,2,0.27624309392265195,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
51,1,0.281767955801105,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
51,2,0.281767955801105,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
52,1,0.287292817679558,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
52,2,0.287292817679558,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
53,1,0.292817679558011,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
53,2,0.292817679558011,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
54,1,0.2983425414364641,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
54,2,0.2983425414364641,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
55,1,0.30386740331491713,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
55,2,0.30386740331491713,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
56,1,0.30939226519337015,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
56,2,0.30939226519337015,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
57,1,0.3149171270718232,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
57,2,0.3149171270718232,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
58,1,0.32044198895027626,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
58,2,0.32044198895027626,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
59,1,0.3259668508287293,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
59,2,0.3259668508287293,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
60,1,0.3314917127071823,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
60,2,0.3314917127071823,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
61,1,0.3370165745856354,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
61,2,0.3370165745856354,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
62,1,0.3425414364640884,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
62,2,0.3425414364640884,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
63,1,0.34806629834254144,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
63,2,0.34806629834254144,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
64,1,0.35359116022099446,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
64,2,0.35359116022099446,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
65,1,0.35911602209944754,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
65,2,0.35911602209944754,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
66,1,0.36464088397790057,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
66,2,0.36464088397790057,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
67,1,0.3701657458563536,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
67,2,0.3701657458563536,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
68,1,0.3756906077348066,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
68,2,0.3756906077348066,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
69,1,0.3812154696132597,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
69,2,0.3812154696132597,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
70,1,0.3867403314917127,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
70,2,0.3867403314917127,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
71,1,0.39226519337016574,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
71,2,0.39226519337016574,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
72,1,0.39779005524861877,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
72,2,0.39779005524861877,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
73,1,0.40331491712707185,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
73,2,0.40331491712707185,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
74,1,0.4088397790055249,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
74,2,0.4088397790055249,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
75,1,0.4143646408839779,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
75,2,0.4143646408839779,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
76,1,0.4198895027624309,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
76,2,0.4198895027624309,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
77,1,0.425414364640884,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
77,2,0.425414364640884,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
78,1,0.430939226519337,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
78,2,0.430939226519337,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
79,1,0.43646408839779005,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
79,2,0.43646408839779005,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
80,1,0.4419889502762431,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
80,2,0.4419889502762431,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
81,1,0.44751381215469616,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
81,2,0.44751381215469616,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
82,1,0.4530386740331492,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
82,2,0.4530386740331492,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
83,1,0.4585635359116022,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
83,2,0.4585635359116022,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
84,1,0.46408839779005523,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
84,2,0.46408839779005523,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
85,1,0.4696132596685083,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
85,2,0.4696132596685083,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
86,1,0.47513812154696133,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
86,2,0.47513812154696133,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
87,1,0.48066298342541436,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
87,2,0.48066298342541436,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
88,1,0.4861878453038674,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
88,2,0.4861878453038674,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
89,1,0.49171270718232046,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
89,2,0.49171270718232046,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
90,1,0.4972375690607735,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
90,2,0.4972375690607735,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
91,1,0.5027624309392266,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
91,2,0.5027624309392266,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
92,1,0.5082872928176796,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
92,2,0.5082872928176796,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
93,1,0.5138121546961326,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
93,2,0.5138121546961326,BoulwareNegotiationParty@3,(Offer  bid:Bid[Location: Barcelona, Duration: 2 weeks, Hotel Quality: Hostel])
94,1,0.5193370165745856,BoulwareNegotiationParty@2,(Offer  bid:Bid[Location: Milan, Duration: 2 weeks, Hotel Quality: 5 star hotel])
